run_id,order_type,step,class_id,class,accuracy,is_target,is_forgotten_so_far
four_coarse_clustered_seed1_k20,clustered,1,0,apple (0),89.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,1,aquarium_fish (1),80.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,2,baby (2),53.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,3,bear (3),49.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,4,beaver (4),56.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,5,bed (5),67.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,6,bee (6),79.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,7,beetle (7),76.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,8,腳踏車 / bicycle (8),0.0,True,True
four_coarse_clustered_seed1_k20,clustered,1,9,bottle (9),79.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,10,bowl (10),47.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,11,boy (11),47.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,12,橋 / bridge (12),79.0,True,False
four_coarse_clustered_seed1_k20,clustered,1,13,公車 / bus (13),66.0,True,False
four_coarse_clustered_seed1_k20,clustered,1,14,butterfly (14),53.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,15,駱駝 / camel (15),76.0,True,False
four_coarse_clustered_seed1_k20,clustered,1,16,can (16),77.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,17,城堡 / castle (17),80.0,True,False
four_coarse_clustered_seed1_k20,clustered,1,18,caterpillar (18),61.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,19,牛 / cattle (19),65.0,True,False
four_coarse_clustered_seed1_k20,clustered,1,20,chair (20),84.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,21,黑猩猩 / chimpanzee (21),85.0,True,False
four_coarse_clustered_seed1_k20,clustered,1,22,clock (22),68.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,23,雲 / cloud (23),81.0,True,False
four_coarse_clustered_seed1_k20,clustered,1,24,cockroach (24),76.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,25,couch (25),53.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,26,crab (26),60.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,27,crocodile (27),58.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,28,cup (28),75.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,29,dinosaur (29),66.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,30,dolphin (30),66.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,31,大象 / elephant (31),65.0,True,False
four_coarse_clustered_seed1_k20,clustered,1,32,flatfish (32),62.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,33,森林 / forest (33),60.0,True,False
four_coarse_clustered_seed1_k20,clustered,1,34,fox (34),77.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,35,girl (35),49.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,36,hamster (36),82.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,37,房子 / house (37),76.0,True,False
four_coarse_clustered_seed1_k20,clustered,1,38,袋鼠 / kangaroo (38),62.0,True,False
four_coarse_clustered_seed1_k20,clustered,1,39,keyboard (39),78.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,40,lamp (40),62.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,41,lawn_mower (41),88.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,42,leopard (42),73.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,43,lion (43),85.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,44,lizard (44),45.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,45,lobster (45),63.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,46,man (46),50.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,47,maple_tree (47),67.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,48,摩托車 / motorcycle (48),91.0,True,False
four_coarse_clustered_seed1_k20,clustered,1,49,山 / mountain (49),83.0,True,False
four_coarse_clustered_seed1_k20,clustered,1,50,mouse (50),57.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,51,mushroom (51),69.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,52,oak_tree (52),66.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,53,orange (53),90.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,54,orchid (54),82.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,55,otter (55),39.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,56,palm_tree (56),84.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,57,pear (57),78.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,58,皮卡車 / pickup_truck (58),86.0,True,False
four_coarse_clustered_seed1_k20,clustered,1,59,pine_tree (59),69.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,60,平原 / plain (60),86.0,True,False
four_coarse_clustered_seed1_k20,clustered,1,61,plate (61),65.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,62,poppy (62),80.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,63,porcupine (63),69.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,64,possum (64),51.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,65,rabbit (65),58.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,66,raccoon (66),81.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,67,ray (67),56.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,68,道路 / road (68),94.0,True,False
four_coarse_clustered_seed1_k20,clustered,1,69,rocket (69),80.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,70,rose (70),72.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,71,海 / sea (71),78.0,True,False
four_coarse_clustered_seed1_k20,clustered,1,72,seal (72),46.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,73,shark (73),58.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,74,shrew (74),50.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,75,skunk (75),89.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,76,摩天大樓 / skyscraper (76),90.0,True,False
four_coarse_clustered_seed1_k20,clustered,1,77,snail (77),64.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,78,snake (78),59.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,79,spider (79),69.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,80,squirrel (80),52.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,81,streetcar (81),72.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,82,sunflower (82),91.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,83,sweet_pepper (83),67.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,84,table (84),68.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,85,tank (85),71.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,86,telephone (86),68.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,87,television (87),79.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,88,tiger (88),79.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,89,tractor (89),84.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,90,火車 / train (90),82.0,True,False
four_coarse_clustered_seed1_k20,clustered,1,91,trout (91),76.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,92,tulip (92),61.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,93,turtle (93),57.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,94,wardrobe (94),91.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,95,whale (95),73.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,96,willow_tree (96),62.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,97,wolf (97),76.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,98,woman (98),53.0,False,False
four_coarse_clustered_seed1_k20,clustered,1,99,worm (99),70.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,0,apple (0),89.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,1,aquarium_fish (1),79.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,2,baby (2),62.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,3,bear (3),52.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,4,beaver (4),58.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,5,bed (5),71.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,6,bee (6),77.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,7,beetle (7),70.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,8,腳踏車 / bicycle (8),22.0,True,True
four_coarse_clustered_seed1_k20,clustered,2,9,bottle (9),78.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,10,bowl (10),49.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,11,boy (11),45.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,12,橋 / bridge (12),77.0,True,False
four_coarse_clustered_seed1_k20,clustered,2,13,公車 / bus (13),0.0,True,True
four_coarse_clustered_seed1_k20,clustered,2,14,butterfly (14),53.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,15,駱駝 / camel (15),76.0,True,False
four_coarse_clustered_seed1_k20,clustered,2,16,can (16),76.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,17,城堡 / castle (17),81.0,True,False
four_coarse_clustered_seed1_k20,clustered,2,18,caterpillar (18),63.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,19,牛 / cattle (19),64.0,True,False
four_coarse_clustered_seed1_k20,clustered,2,20,chair (20),85.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,21,黑猩猩 / chimpanzee (21),85.0,True,False
four_coarse_clustered_seed1_k20,clustered,2,22,clock (22),68.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,23,雲 / cloud (23),82.0,True,False
four_coarse_clustered_seed1_k20,clustered,2,24,cockroach (24),79.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,25,couch (25),52.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,26,crab (26),63.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,27,crocodile (27),54.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,28,cup (28),74.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,29,dinosaur (29),68.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,30,dolphin (30),70.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,31,大象 / elephant (31),65.0,True,False
four_coarse_clustered_seed1_k20,clustered,2,32,flatfish (32),65.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,33,森林 / forest (33),60.0,True,False
four_coarse_clustered_seed1_k20,clustered,2,34,fox (34),75.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,35,girl (35),51.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,36,hamster (36),80.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,37,房子 / house (37),79.0,True,False
four_coarse_clustered_seed1_k20,clustered,2,38,袋鼠 / kangaroo (38),64.0,True,False
four_coarse_clustered_seed1_k20,clustered,2,39,keyboard (39),78.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,40,lamp (40),65.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,41,lawn_mower (41),88.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,42,leopard (42),74.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,43,lion (43),83.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,44,lizard (44),50.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,45,lobster (45),65.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,46,man (46),50.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,47,maple_tree (47),63.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,48,摩托車 / motorcycle (48),93.0,True,False
four_coarse_clustered_seed1_k20,clustered,2,49,山 / mountain (49),84.0,True,False
four_coarse_clustered_seed1_k20,clustered,2,50,mouse (50),51.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,51,mushroom (51),68.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,52,oak_tree (52),64.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,53,orange (53),88.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,54,orchid (54),83.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,55,otter (55),41.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,56,palm_tree (56),86.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,57,pear (57),76.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,58,皮卡車 / pickup_truck (58),90.0,True,False
four_coarse_clustered_seed1_k20,clustered,2,59,pine_tree (59),70.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,60,平原 / plain (60),88.0,True,False
four_coarse_clustered_seed1_k20,clustered,2,61,plate (61),68.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,62,poppy (62),81.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,63,porcupine (63),70.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,64,possum (64),52.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,65,rabbit (65),58.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,66,raccoon (66),80.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,67,ray (67),57.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,68,道路 / road (68),92.0,True,False
four_coarse_clustered_seed1_k20,clustered,2,69,rocket (69),78.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,70,rose (70),73.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,71,海 / sea (71),79.0,True,False
four_coarse_clustered_seed1_k20,clustered,2,72,seal (72),45.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,73,shark (73),58.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,74,shrew (74),50.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,75,skunk (75),89.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,76,摩天大樓 / skyscraper (76),89.0,True,False
four_coarse_clustered_seed1_k20,clustered,2,77,snail (77),62.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,78,snake (78),60.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,79,spider (79),73.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,80,squirrel (80),56.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,81,streetcar (81),81.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,82,sunflower (82),94.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,83,sweet_pepper (83),68.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,84,table (84),70.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,85,tank (85),71.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,86,telephone (86),66.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,87,television (87),83.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,88,tiger (88),77.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,89,tractor (89),83.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,90,火車 / train (90),81.0,True,False
four_coarse_clustered_seed1_k20,clustered,2,91,trout (91),76.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,92,tulip (92),60.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,93,turtle (93),57.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,94,wardrobe (94),91.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,95,whale (95),74.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,96,willow_tree (96),63.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,97,wolf (97),76.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,98,woman (98),47.0,False,False
four_coarse_clustered_seed1_k20,clustered,2,99,worm (99),70.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,0,apple (0),89.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,1,aquarium_fish (1),81.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,2,baby (2),61.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,3,bear (3),51.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,4,beaver (4),55.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,5,bed (5),74.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,6,bee (6),80.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,7,beetle (7),75.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,8,腳踏車 / bicycle (8),29.0,True,True
four_coarse_clustered_seed1_k20,clustered,3,9,bottle (9),82.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,10,bowl (10),49.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,11,boy (11),48.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,12,橋 / bridge (12),76.0,True,False
four_coarse_clustered_seed1_k20,clustered,3,13,公車 / bus (13),0.0,True,True
four_coarse_clustered_seed1_k20,clustered,3,14,butterfly (14),52.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,15,駱駝 / camel (15),75.0,True,False
four_coarse_clustered_seed1_k20,clustered,3,16,can (16),79.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,17,城堡 / castle (17),83.0,True,False
four_coarse_clustered_seed1_k20,clustered,3,18,caterpillar (18),63.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,19,牛 / cattle (19),60.0,True,False
four_coarse_clustered_seed1_k20,clustered,3,20,chair (20),86.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,21,黑猩猩 / chimpanzee (21),87.0,True,False
four_coarse_clustered_seed1_k20,clustered,3,22,clock (22),67.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,23,雲 / cloud (23),81.0,True,False
four_coarse_clustered_seed1_k20,clustered,3,24,cockroach (24),78.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,25,couch (25),55.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,26,crab (26),62.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,27,crocodile (27),56.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,28,cup (28),74.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,29,dinosaur (29),65.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,30,dolphin (30),67.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,31,大象 / elephant (31),67.0,True,False
four_coarse_clustered_seed1_k20,clustered,3,32,flatfish (32),63.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,33,森林 / forest (33),61.0,True,False
four_coarse_clustered_seed1_k20,clustered,3,34,fox (34),74.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,35,girl (35),48.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,36,hamster (36),78.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,37,房子 / house (37),80.0,True,False
four_coarse_clustered_seed1_k20,clustered,3,38,袋鼠 / kangaroo (38),64.0,True,False
four_coarse_clustered_seed1_k20,clustered,3,39,keyboard (39),78.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,40,lamp (40),63.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,41,lawn_mower (41),87.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,42,leopard (42),72.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,43,lion (43),82.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,44,lizard (44),45.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,45,lobster (45),65.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,46,man (46),50.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,47,maple_tree (47),65.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,48,摩托車 / motorcycle (48),0.0,True,True
four_coarse_clustered_seed1_k20,clustered,3,49,山 / mountain (49),84.0,True,False
four_coarse_clustered_seed1_k20,clustered,3,50,mouse (50),53.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,51,mushroom (51),70.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,52,oak_tree (52),68.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,53,orange (53),90.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,54,orchid (54),83.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,55,otter (55),41.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,56,palm_tree (56),88.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,57,pear (57),76.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,58,皮卡車 / pickup_truck (58),88.0,True,False
four_coarse_clustered_seed1_k20,clustered,3,59,pine_tree (59),71.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,60,平原 / plain (60),86.0,True,False
four_coarse_clustered_seed1_k20,clustered,3,61,plate (61),67.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,62,poppy (62),81.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,63,porcupine (63),70.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,64,possum (64),52.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,65,rabbit (65),57.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,66,raccoon (66),79.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,67,ray (67),57.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,68,道路 / road (68),92.0,True,False
four_coarse_clustered_seed1_k20,clustered,3,69,rocket (69),78.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,70,rose (70),73.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,71,海 / sea (71),78.0,True,False
four_coarse_clustered_seed1_k20,clustered,3,72,seal (72),46.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,73,shark (73),58.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,74,shrew (74),50.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,75,skunk (75),87.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,76,摩天大樓 / skyscraper (76),89.0,True,False
four_coarse_clustered_seed1_k20,clustered,3,77,snail (77),64.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,78,snake (78),62.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,79,spider (79),72.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,80,squirrel (80),54.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,81,streetcar (81),77.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,82,sunflower (82),91.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,83,sweet_pepper (83),67.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,84,table (84),67.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,85,tank (85),72.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,86,telephone (86),67.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,87,television (87),81.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,88,tiger (88),79.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,89,tractor (89),83.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,90,火車 / train (90),84.0,True,False
four_coarse_clustered_seed1_k20,clustered,3,91,trout (91),79.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,92,tulip (92),58.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,93,turtle (93),58.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,94,wardrobe (94),90.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,95,whale (95),73.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,96,willow_tree (96),63.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,97,wolf (97),75.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,98,woman (98),49.0,False,False
four_coarse_clustered_seed1_k20,clustered,3,99,worm (99),72.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,0,apple (0),89.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,1,aquarium_fish (1),79.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,2,baby (2),63.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,3,bear (3),51.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,4,beaver (4),57.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,5,bed (5),75.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,6,bee (6),80.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,7,beetle (7),74.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,8,腳踏車 / bicycle (8),41.0,True,True
four_coarse_clustered_seed1_k20,clustered,4,9,bottle (9),79.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,10,bowl (10),47.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,11,boy (11),51.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,12,橋 / bridge (12),78.0,True,False
four_coarse_clustered_seed1_k20,clustered,4,13,公車 / bus (13),0.0,True,True
four_coarse_clustered_seed1_k20,clustered,4,14,butterfly (14),54.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,15,駱駝 / camel (15),74.0,True,False
four_coarse_clustered_seed1_k20,clustered,4,16,can (16),77.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,17,城堡 / castle (17),84.0,True,False
four_coarse_clustered_seed1_k20,clustered,4,18,caterpillar (18),66.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,19,牛 / cattle (19),64.0,True,False
four_coarse_clustered_seed1_k20,clustered,4,20,chair (20),86.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,21,黑猩猩 / chimpanzee (21),85.0,True,False
four_coarse_clustered_seed1_k20,clustered,4,22,clock (22),70.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,23,雲 / cloud (23),82.0,True,False
four_coarse_clustered_seed1_k20,clustered,4,24,cockroach (24),78.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,25,couch (25),55.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,26,crab (26),62.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,27,crocodile (27),56.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,28,cup (28),72.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,29,dinosaur (29),67.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,30,dolphin (30),71.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,31,大象 / elephant (31),67.0,True,False
four_coarse_clustered_seed1_k20,clustered,4,32,flatfish (32),64.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,33,森林 / forest (33),62.0,True,False
four_coarse_clustered_seed1_k20,clustered,4,34,fox (34),73.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,35,girl (35),49.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,36,hamster (36),83.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,37,房子 / house (37),79.0,True,False
four_coarse_clustered_seed1_k20,clustered,4,38,袋鼠 / kangaroo (38),64.0,True,False
four_coarse_clustered_seed1_k20,clustered,4,39,keyboard (39),79.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,40,lamp (40),65.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,41,lawn_mower (41),88.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,42,leopard (42),73.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,43,lion (43),84.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,44,lizard (44),40.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,45,lobster (45),65.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,46,man (46),51.0,False,False
four_coarse_clustered_seed1_k20,clustered,4,47,maple_tree (47),65.0,False,False
